,
"2010-01-01 00:00:00","4"
"2011-04-01 00:00:00","2"
"2011-07-01 00:00:00","10"
"2011-10-01 00:00:00","12"
"2012-01-01 00:00:00","46"
"2012-04-01 00:00:00","41"
"2012-07-01 00:00:00","69"
"2012-10-01 00:00:00","89"
"2013-01-01 00:00:00","99"
"2013-04-01 00:00:00","141"
"2013-07-01 00:00:00","165"
"2013-10-01 00:00:00","156"
"2014-01-01 00:00:00","207"
"2014-04-01 00:00:00","232"
"2014-07-01 00:00:00","302"
"2014-10-01 00:00:00","233"
"2015-01-01 00:00:00","265"
"2015-04-01 00:00:00","70"
