,
"2013-01-01 00:00:00","1"
"2013-04-01 00:00:00","11"
"2013-07-01 00:00:00","36"
"2013-10-01 00:00:00","66"
"2014-01-01 00:00:00","163"
"2014-04-01 00:00:00","156"
"2014-07-01 00:00:00","202"
"2014-10-01 00:00:00","185"
"2015-01-01 00:00:00","368"
